Number_of_Customers,Menu_Price,Marketing_Spend,Cuisine_Type,Average_Customer_Spending,Promotions,Reviews,Monthly_Revenue
53,13.541736424544728,17.239738168085445,Italian,27.602843002659935,0,87,251.3293656957186
39,11.503870928250436,9.203245289768793,Italian,29.31405097640419,1,23,139.5220891046044
55,29.19125307426019,14.985674253915528,Japanese,18.49142566674365,0,33,286.2784970018105
15,33.23028828909311,5.811751196127101,American,14.622335067225269,0,39,155.76366684324944
46,20.867478842760164,15.739402698353327,Japanese,43.456836919425584,0,46,286.19980548185845
33,25.931495359025423,2.2387185404306065,American,30.09862599051062,0,78,143.3425136598049
55,13.667973404457204,7.119467475897054,American,10.575249439366118,1,74,140.1916724164133
62,23.45481855313688,19.56123635947057,Japanese,42.11925205236415,1,85,245.66180895067717
69,30.90076766538093,15.879794327360122,Mexican,49.2317522165834,1,23,264.8550625001611
72,39.29087228738581,9.945118606293764,Japanese,34.23704781656989,0,64,402.7605941659417
94,10.133854481719167,6.795549431237702,Japanese,30.14833548336283,0,17,254.6415017291712
41,28.6924306615061,17.44271400044953,Italian,45.13663452179847,0,43,267.46543824631624
96,21.880115058195287,10.896955181690313,Italian,48.10067158738394,1,75,460.8298949661878
42,44.11287286767605,15.16850035738222,Japanese,40.18147663609842,0,56,314.1676276838506
76,38.62213260936968,15.08215360632328,Japanese,27.818117189371517,1,27,484.95084820279385
27,33.56434137883579,0.3589135713698366,Italian,33.68885597325762,1,70,164.72114414961743
34,21.090625827870944,2.525075655852269,American,38.03741460071997,0,22,216.45659725202083
63,46.41356408230137,13.192587327894843,Japanese,17.770942840072056,0,84,281.47509590412244
67,11.804027088812926,3.232396225717429,Mexican,27.88804128865752,1,33,234.234798660025
76,14.378703947164606,5.109866893112094,Mexican,43.1928505886914,1,10,174.0834241071221
55,25.66520562161424,18.932759083992146,Mexican,36.18901393993772,1,85,364.0336257589168
33,14.977502291874254,11.203645167498236,Japanese,26.448162688474163,0,34,300.02709341219065
41,48.256627902377,15.014590139986945,American,36.53450136058726,0,92,263.8036196105896
56,41.91957288573533,11.159614775652798,American,14.728896482898396,0,41,318.3322992185376
95,20.35930606407255,11.050272295654503,Italian,26.059904422595054,0,27,294.5890404969666
32,33.542169158929816,1.883038202513958,Japanese,41.72514151852226,0,81,202.2351328988964
75,49.29322060320327,6.8732638521820615,American,18.82035148546592,0,77,406.0549437042709
36,45.367959125260114,5.648617973730234,Japanese,17.438460302296708,1,81,144.5060822037692
11,34.03193785768792,7.814567312272265,Italian,48.03274639665726,1,91,163.92911097852456
99,46.14895868701082,15.966883764486566,Italian,18.39590518344923,1,23,459.0697422758067
26,49.56739639253436,7.438653358337297,Italian,20.436743186006723,0,7,238.46880105596628
42,39.734112915744966,9.033936384633654,Mexican,48.78463755617352,1,52,256.6323988901934
18,12.59945637931576,7.94762780970633,Japanese,39.38834281060103,0,71,126.59930765459144
52,26.063209457019497,1.868159439505912,Italian,37.98386132094113,0,3,249.26361993481672
57,43.51302941132982,8.821443165015674,Japanese,44.11705535418325,1,90,249.1352861205964
48,19.22276783220076,3.9121854608903006,Mexican,14.632923289471773,0,99,227.1060701113873
51,43.22570071002498,3.7344659154608295,Mexican,38.23824946320029,1,4,256.90566623869336
35,14.813550481399837,1.880722088685327,Italian,30.14754437312956,1,96,122.29851430956556
59,11.87781428591252,7.133419482835295,Italian,43.1660256113656,0,48,158.63420684227563
34,25.363624459649984,15.149637695788346,American,30.32566874660777,1,97,240.5400056995792
33,11.469277497064546,5.528833811667921,Japanese,34.80965417075649,1,29,237.94378980480025
22,48.29081051933302,6.246982037710271,Italian,29.10968505598144,1,71,198.8866089758086
69,43.04822783175864,12.853493153448472,American,29.12635694223376,1,62,380.61341458477057
16,42.030787485195006,3.9168162517383776,Japanese,40.71879912247326,0,46,264.0589653178834
66,35.191116919846124,17.939158608470688,Italian,35.14265602589133,1,25,339.0892755149212
45,18.65296092146214,10.40381046503109,American,35.330528064376416,1,56,197.3275368899721
54,30.730414667055687,8.95205880640434,American,28.01129935326103,1,36,173.02275265534922
29,33.89096289721364,11.156403838584028,Japanese,31.2443798535011,0,97,50.91547366388923
74,31.001260034410727,3.320686268323909,American,39.82870664819149,1,6,269.17617947973844
17,20.409334718061093,12.269462772783529,Japanese,43.03763676447673,0,39,181.1958148473277
25,30.609916972589037,7.262014732680209,Japanese,37.86245608576185,1,91,109.2163583436682
23,29.647453634745062,17.94372681929238,Japanese,46.96291955382733,1,38,197.8172020101876
85,49.85343103226897,3.3770841335537227,Mexican,42.81296352588804,1,61,374.1600239258101
96,45.89744592184815,10.141022077308822,American,32.474551592380735,0,91,353.85197560295217
24,28.5352299286248,11.96225258738036,Japanese,36.85624290574948,0,77,185.7354753426949
75,34.91749531740474,0.6676720357276245,Italian,47.05233107684784,0,52,326.8374472113732
41,39.914864163689145,7.273862495122804,Mexican,34.76672176972234,0,3,336.2227677740614
96,11.394606409352996,14.652704694016656,Mexican,42.99227791919323,0,81,324.0212621474316
72,45.7968576491136,16.407550148979468,American,37.55242014359949,0,24,376.3739539765264
95,44.40507265671695,6.263239896345647,Japanese,32.077454442418656,1,6,399.2691103393617
60,28.29728391094829,15.971865447655023,American,19.67352781661413,0,27,293.08744148758217
34,25.64679064321519,19.355117542067777,Mexican,27.039900778737124,1,68,278.8705847137587
67,20.9183749942526,17.137478721501882,Japanese,48.709712993348624,0,66,300.9057772979121
72,29.06707313321473,2.352879763186504,Italian,36.310615330904,0,94,302.69675875317034
71,11.77506654132947,14.794606641710812,Japanese,32.575815213559586,0,19,288.90482530929967
31,44.08774133388031,6.393336648810895,Mexican,47.31826502112909,1,82,234.3481645797796
67,11.416894736741805,19.76831978824153,Italian,33.46047124149795,0,10,263.4638769606278
67,23.16205461479484,9.707179663197742,Japanese,31.04330073669612,0,66,300.59948861115055
95,47.26357953275959,2.4486779671788206,Italian,40.37243420600821,1,86,480.754513825222
58,39.40850618093811,14.503710960547815,Italian,38.50662475946178,1,6,255.1177213121457
61,21.25563842310107,6.460223967724277,Mexican,17.72640033633731,1,22,214.8227570635937
51,20.105963758435404,19.941563141633235,Italian,28.852330982964848,1,60,267.7270824307135
79,10.203285592721038,19.59564915709044,American,28.900617712783408,0,70,408.16582062085234
24,37.82857171399001,13.122680360411614,Mexican,25.12898060973379,1,33,231.97471414987635
63,11.951343266926925,2.5965289790343515,American,30.69173928609013,0,18,83.06369090332899
69,31.304100776030484,13.73721995350058,Italian,26.52429590908577,0,57,412.9268001368629
17,48.48487890368199,1.860609729200544,American,17.973819578847326,1,8,211.38944801062493
62,14.378754402178156,0.5872831820478464,Japanese,26.49465949098724,0,47,141.54352090605593
69,45.779197238722695,16.459168924429722,Italian,12.891077902927064,1,81,325.0684296611068
14,49.65901340580193,4.195058953673627,Japanese,33.03143451097647,0,40,292.2978293894159
77,12.460681049569402,7.580542524381948,American,44.14618195764448,1,47,343.494580233603
15,45.31625076549845,19.469147799523466,Japanese,39.011483374182205,1,44,299.3528926023737
56,30.643160817744665,6.736810037222066,Italian,24.41576160216445,1,24,270.0704893438939
64,46.2605487777832,5.929795625666305,Japanese,13.482848223092327,1,77,259.56620036048423
49,32.852757676782964,18.364159992455505,American,18.085975969010832,1,24,287.2146325521496
61,36.48448040426258,2.214968906379162,American,31.81961361979343,1,18,325.154648058228
25,31.75115631989597,15.191648202292637,American,18.282283335321317,0,38,174.66296966922818
22,44.57971521229394,19.76131133305548,Italian,31.7589244513987,0,78,222.718619811158
39,39.35639675814807,18.025920215492977,American,19.26396099055596,0,79,359.08601012376107
28,30.850412487216595,13.033358374128518,Italian,43.95695477904291,1,26,208.42408314137435
26,44.72643216206188,6.28121589985464,Japanese,25.890858913618388,0,73,278.4208386366257
72,19.81142129021338,5.086439623566335,American,19.822025037779643,1,62,246.13079274605968
28,16.29362638810104,16.385102097429222,Japanese,42.49304720988246,0,67,165.25383554376373
67,16.416004213202882,17.596438279033904,Mexican,23.71355859221803,0,18,276.66559382046785
64,23.360355149809514,10.508698250913858,Japanese,14.459507513551277,1,27,314.1050309529588
99,19.5476012520407,4.886798815729323,Mexican,32.81637965614566,0,84,319.86550120704896
99,47.20361402038954,2.258864168223471,Japanese,33.26256817751955,0,77,394.4393475604745
71,14.23336375314336,1.7435893566366234,Italian,38.58782700942937,0,32,218.40249082154293
32,37.95962952158351,14.381548947077112,Japanese,19.60877732833542,1,9,291.0891078603849
18,17.568861591400236,8.402374556954499,Italian,27.7508535636898,0,82,192.89545760562063
21,45.26548531081401,18.107197485557407,Italian,21.294716761706248,1,29,185.6755560035913
10,48.4526115273963,14.793426014535276,American,13.238149444627524,0,21,260.86612417598553
67,28.618800350799344,3.825208358291734,Italian,45.06455308063566,0,2,424.0145017910801
10,45.16285920912527,12.27554837631398,Mexican,39.15479217953364,0,81,155.78443270741008
43,10.20580683018859,8.710109087963186,American,22.058522378352027,0,74,171.40081636542675
57,42.797876696324,11.54499461537226,American,33.97491971487945,1,47,472.8480308197152
98,19.14500646099694,14.761382466770344,Japanese,18.050551525378896,0,1,371.6813539616999
10,46.34805237077472,16.123917620075815,Italian,45.60946487183084,1,75,228.94379530482263
25,10.04480445920438,16.874746528134487,Italian,14.596253734476411,1,53,220.36788069071875
70,32.24726940159028,5.0794974914404944,Mexican,10.153485820312037,0,5,364.1679973792111
73,40.26543215139739,0.6223119983471537,Japanese,30.080327909567288,0,39,310.2675784107685
72,20.34753322791632,14.785894703295464,Japanese,33.32511293811477,1,92,297.44588244631893
78,17.725314583491723,2.126874525115492,American,33.15861281183217,1,93,240.514295186622
31,13.363928978719386,6.298391772259353,American,12.180477097513052,0,1,79.86631533716118
76,23.05734306013172,0.0763426824869428,American,22.561752276737295,0,72,264.10274059727755
85,32.39377249235318,13.633389648032402,Mexican,29.967957873653276,0,1,391.6619600089718
35,14.633754271210307,3.342640229424425,Mexican,18.66316742508964,0,92,110.32085322646483
25,25.06781447947195,13.105648193833163,American,44.905035419435855,0,96,40.07049394545835
60,10.362896186108998,19.834852343356776,Japanese,13.48437157845736,1,73,361.5529383223986
95,42.74717681999367,1.4534174322003257,Mexican,29.49537766688172,0,97,346.9235191772644
66,15.137948723727654,1.5415602390292138,Japanese,37.65664230052608,0,54,145.66546547447803
38,21.333717930623266,6.807601853333498,Japanese,20.470044005379297,1,71,162.10108304972658
87,10.737108749528698,17.327730285026842,Italian,34.969629479900725,0,59,371.7323478892197
78,27.289631355700493,4.310597375826637,American,43.17540600569498,0,96,205.16181952395203
56,43.604860109648754,7.207556398606951,Italian,17.613479003801903,1,5,324.98622755397105
71,25.686048457807864,1.3701081325395914,American,46.68882367299452,0,18,196.40125148447996
78,17.179892936953337,15.263105825177789,American,32.14234130649432,1,95,434.8650083449583
85,40.14795336202077,8.166126855189022,Japanese,21.969280172042424,0,26,437.7259276681585
25,41.55227927482977,15.184974661216856,American,27.234331015290827,0,0,212.93655647340148
99,16.95013901230267,18.0721568869359,Japanese,22.48767535145552,0,32,394.6819876622096
99,40.83416434163959,4.655262942025775,Japanese,39.00444639733264,1,39,405.4757996372449
57,47.89191553025352,16.147920606799026,American,41.85202653660529,1,31,378.4028781621847
94,16.655103477290893,1.1818778015650655,Japanese,43.31749569274644,1,68,317.93467527484177
48,40.83937170128542,17.976947763604947,Japanese,49.43072998342964,1,16,287.56431522025537
42,38.34288018410518,13.015370951174948,Japanese,41.65137169986734,0,7,275.2114983817144
32,28.94295553740354,17.48453448276703,Mexican,34.05536282754254,1,56,202.6176116616105
19,12.316818422351933,0.0037679911316379,Japanese,23.568811935671352,1,41,110.87488550525138
78,12.98777671031416,3.3816214071198503,Mexican,31.783817948429977,1,97,196.92833628427476
43,44.0965863679459,7.795187748529841,Mexican,11.642726911616217,0,8,261.27154614450905
61,49.60593491002588,7.590058067494372,Japanese,39.793003021196526,0,86,293.1873092270694
19,37.042090287470174,4.534607658470213,Japanese,27.83822180368407,1,34,111.17063059443896
28,27.838332280412857,7.632238797344002,Mexican,10.800929189287505,1,70,260.91544329211524
67,35.902945736076305,2.576974240005097,Mexican,12.500277660416431,0,78,284.5457691451397
10,33.77583436914181,8.25522258532052,Japanese,25.498658552870268,1,52,106.5554468856958
78,25.344490416224872,16.047086583185283,Japanese,33.3368607607374,1,53,417.2333617882197
13,12.625045782960518,9.581401262067024,American,28.568157958085067,1,83,141.2283856154639
25,42.86051789629764,0.3600017789042997,Mexican,34.7681726916862,1,24,225.6358839261896
33,24.873341169548983,8.428880831584948,Mexican,29.21177035165423,0,66,127.93655963925076
89,42.75142573428375,0.5435003218168832,American,36.46815381925387,0,61,380.8633042910206
11,20.10034998753529,19.324868214135964,Mexican,18.765042586832035,0,54,139.36555009627804
41,10.041179193825336,2.54907918845738,Italian,14.513727487344855,1,45,226.68790048741027
93,16.357531331070263,14.153766526612374,Mexican,33.8573581850264,1,23,220.9561244199702
33,28.74157667074337,19.45552645784172,American,29.3875806774523,0,97,167.10266491034585
21,47.77214539831319,16.52078103333144,Italian,11.074706161797412,0,45,336.39503974413486
59,14.08774478774876,13.986307502524074,Japanese,25.219275419721438,0,21,270.54255109782724
44,44.16839097846264,16.789218190015337,American,14.24502341963982,1,10,297.2885876718541
42,31.08096384847448,19.635973865212552,American,31.25427327010781,0,47,239.91430630098176
42,43.03683063199586,12.426889945070592,Japanese,25.83110718641723,1,7,258.6604558549599
70,21.934977239599704,11.18369613658653,American,34.52607644412072,1,38,162.43033389289317
60,43.59788658689887,12.564762209265629,Mexican,42.22408875080953,0,34,357.71478998024565
52,40.91291120067218,10.6535177352311,Japanese,21.98674735365963,0,48,264.9095347708384
21,19.20214732125736,12.701782118194377,American,48.4840841666011,1,45,151.73322663643734
76,15.253405056375122,8.996844159451186,Japanese,31.425380023502974,0,37,315.4251889483194
74,44.722172901291714,4.368863657666142,Japanese,34.73163195019152,0,7,291.4544727065486
42,48.52946613760528,2.4049445302335126,Japanese,37.22689492902949,1,53,330.29643043013937
49,11.252092549900649,1.366818710645208,Italian,36.66926119430359,1,36,156.07765441452707
83,39.25080267894742,5.266315675064002,American,30.438829721802485,1,90,329.24733894920007
52,46.38098043791273,0.9224712867146768,Italian,27.15057164458734,1,91,274.1840667362171
53,44.29440368369995,11.343415598387711,American,12.151278567095115,1,39,309.4794629921627
38,48.580818890808345,5.676568940470405,Mexican,10.88343381204719,0,33,341.97023699879287
22,40.40376313752389,16.490696161740644,Mexican,24.318447781310585,1,95,247.0698272520632
21,27.69195049523641,1.4848174597677288,Mexican,23.346435625347706,1,78,111.08730772086828
55,22.478079619805214,4.527029886829719,American,25.50780619356027,1,16,290.59081094844584
11,22.829709617525097,14.60492294180292,Japanese,15.5347280355276,0,32,49.23777578037556
44,38.97690690456468,11.976165927669827,Japanese,39.52673082147375,1,46,282.5435136519614
96,39.833480481238574,1.2898254249833507,Italian,44.27857659104956,1,51,263.97443974917485
90,18.014365741948506,17.54478914324401,Italian,47.5485854149614,1,79,333.5772184692328
99,44.72491253962124,17.54523525652359,Mexican,29.694492140785037,0,92,518.3270032091394
17,38.59696160808991,6.6081600775154765,Italian,38.03462796501714,1,8,204.36238640495537
35,32.5100114537353,6.808116866991294,American,44.2220449374349,1,32,256.813117112063
83,28.86129840410051,19.78056716700348,American,26.73164444373944,1,59,399.7575478647573
99,31.729312231598325,12.523523431862763,Italian,22.376511794817773,0,92,341.80381457035537
43,16.36982953117058,10.626330411361185,Italian,47.4689822341396,0,76,229.57920841101196
16,18.14804997105097,16.76304367103849,Italian,30.627062043082923,0,20,104.63431073498684
77,13.646579616247667,5.705806767146329,Italian,29.89015546363512,0,57,402.90546230616815
67,16.146321526444506,8.583651867927138,Mexican,17.13664386253983,1,84,143.42095984705315
84,28.147745384211305,5.355533509766683,Mexican,14.32620058293427,1,68,390.9255975474857
38,31.214175749130245,15.783216931774628,Italian,43.68427449934047,0,9,219.19057498312537
45,10.714475699132777,11.46698691270436,American,34.56532704750072,0,5,217.894580978216
98,41.8719131145611,13.17650140280141,Mexican,23.032983360777948,1,12,449.07444150161103
30,21.766718933739117,5.046144996788131,American,17.669448695610658,1,64,171.7534695090495
45,46.473441398396446,4.404506027546303,Japanese,32.219891206785256,0,19,296.0598969262128
19,48.70045054455111,9.767492579658777,American,33.35677157044542,0,56,151.76228204692842
82,17.418354987066174,14.751314981856536,Italian,18.279744049802325,0,45,371.6100960898002
33,28.483891630626424,10.504795150403204,Japanese,44.05622991565896,0,7,190.60731377865977
73,10.049273406657036,0.6529135509133721,Mexican,13.370574646234044,1,9,187.0222093983268
58,33.933090604897075,17.371030126405774,Mexican,24.24372340665687,0,72,329.3865190187685
45,34.29225793050685,1.2937378703026314,Japanese,37.215376550500885,0,66,233.36036236453336
91,19.901598224135007,19.11648967441505,American,20.964814552768026,1,10,461.88655366801135
33,32.33650690332792,0.5028391655454545,Mexican,43.10700779125087,1,11,186.68196167940596
32,19.02160569774942,13.889009122614176,Italian,39.59471306401614,1,9,201.4229832108772
71,16.433018763127603,1.6441412742356332,Japanese,41.560913781925365,1,24,157.69610694798826
46,36.06077867209059,18.213531588702796,Italian,14.76426143506865,1,48,344.61227064791734
21,23.037018558082995,9.288664724510856,Japanese,15.621885119821716,0,48,139.52350880900096
64,33.6105575554249,2.750475496340308,Mexican,21.458949509783345,0,88,335.9146027234551
22,27.329869958866222,6.816313995796932,American,30.723086607902445,0,10,106.81392747526816
32,49.37405629611616,3.296493506935241,Japanese,39.920643067976094,1,61,239.9972406336457
98,15.98322570670263,3.4116382311418003,Japanese,43.461235630436136,0,35,311.2183850924754
39,28.583943865432406,18.96216640342885,Italian,38.17341263828722,1,38,302.7671014149516
26,37.218265054373006,8.904922245695763,Mexican,47.14387526122553,0,52,193.27787997075723
71,25.821803355198742,15.77604527810719,Italian,39.54974038463721,0,89,304.2486844365852
93,48.9879940748276,12.792111223553636,Mexican,22.25071548018459,1,77,466.158302250869
98,38.8755051170774,13.528527246767846,Italian,20.603251373542903,1,55,429.5654261018779
95,36.27935430257972,2.6338687694407703,Japanese,37.8476980120436,0,0,339.6173813546062
22,40.28237070444894,4.683688936309713,Italian,17.71482274758457,0,55,249.751545604682
68,48.10594552154868,15.73500670308874,American,13.708592432410796,0,3,462.10452936671
28,46.31274611938561,19.41532412949566,Mexican,31.288914994247754,0,29,273.8164197172116
58,38.97141232505648,5.253512851973035,Mexican,42.865662791158215,0,11,296.2868416796187
21,39.96646556405132,5.431375295020797,Japanese,14.05519369879454,1,34,182.5007746640192
70,15.836882961405818,9.457942656218098,Mexican,41.67565295182917,1,76,412.9260189835207
28,14.111696179706628,19.67680625710876,American,42.46288017406192,1,51,141.32032316772128
85,32.83618007376657,5.379178916529421,Italian,29.29096000326174,1,30,383.554871276089
18,10.7347054776216,8.139438192685278,Japanese,12.292412400419472,0,86,34.49421058489672
80,29.29425526206366,17.829600312470134,American,16.983594049887458,0,67,256.69208252973186
37,18.413983196754742,0.0584206524272401,Mexican,38.29705100647729,1,51,110.24738209325736
87,23.840662705793584,0.7953192997713909,Mexican,38.47111779963798,0,79,338.78633977275405
61,41.03218943171824,12.081433541424383,American,45.93421100670661,1,6,316.3952224506531
92,47.64950016929546,18.14760329425694,Italian,33.307445862183314,0,21,454.689870181012
25,12.89665088585366,4.777133208038553,Italian,14.964294708551096,0,92,273.8694173518326
78,31.369688239057805,9.39283549361418,Japanese,14.856596220198885,0,74,329.6884102043011
21,45.301339432784,9.009306033156363,Mexican,38.84529429427295,1,55,217.06834314891609
34,13.300341377616853,9.459426921910204,American,17.351386604316048,1,96,127.58856122719152
61,42.98056187587336,12.450393914594905,Italian,23.13541998466421,1,57,353.16238849847645
94,24.312054037130856,9.394875259813675,Japanese,29.48848027687656,1,92,380.2115741885377
62,22.88378808877341,8.949362826449157,Mexican,10.990595103046047,0,63,232.87142874172065
32,49.09865545259143,9.48576840862521,Mexican,19.952761080797277,0,11,320.54901248270346
25,18.034363594491765,11.81734882542083,Japanese,26.315584340291203,0,6,222.87606693735856
66,37.72775763290724,10.740149767027168,Japanese,21.185452739728248,0,54,334.13799569221544
48,42.857629120394655,17.082719953010084,Italian,15.454813098702632,1,61,196.0726971210684
62,11.647339811170866,0.9899370698733324,American,39.120490311847895,0,89,215.98553979877173
51,36.815418334176485,16.66634142946025,Mexican,42.5259062067194,0,72,395.5429115647941
67,48.06199897421308,16.87849225223448,American,20.299159045748997,0,97,325.7322599274097
48,14.968798669122377,5.698160430619216,Mexican,40.97677978425213,1,76,263.3963600716311
23,45.848852107401534,9.257039100317012,Mexican,25.422142576052558,1,54,260.9994443791845
14,33.79106549507745,8.77076977074871,American,30.26743163416011,1,35,190.91144480991156
44,34.66418327449896,4.370196687082606,Japanese,44.240042995726114,0,88,216.1822969686598
96,34.51776699462424,7.935936941726329,Italian,39.99814727209632,1,23,281.962017401423
84,21.953435453492556,0.8877554434170887,Mexican,42.20467405264711,0,43,302.39456106629285
27,47.40807261197838,5.556441455634689,Japanese,15.473806663454273,0,16,194.49835784776457
85,47.89401850524155,16.33364350901436,Mexican,12.78877703334918,0,1,447.23085701444927
18,35.01218640855791,5.691246035257951,Italian,45.73618916351949,1,12,45.38150683812383
83,41.33690903766458,16.36413337496495,Mexican,25.51337078284377,1,30,358.2770184846883
67,34.49031943524632,10.631989292088615,Italian,21.515187122787232,0,92,370.3349417672477
26,29.375937902961624,17.5972535472232,Italian,38.98785017047298,0,27,278.70189999209106
16,36.43280473197002,11.495591085288304,Mexican,43.45662386319427,1,59,47.08816125987352
55,32.12005810367834,0.5933644612947964,Mexican,44.49958487593204,1,26,251.318759094162
22,33.8990345052772,13.508404150941784,Italian,22.63988564500909,1,14,205.7210153973144
49,41.35330213675448,0.8970713604713731,Japanese,44.08849564806696,0,94,149.91371040141212
51,29.236153257959398,9.01194037966268,American,11.637357774973816,0,78,272.13631598082173
18,11.63016424369891,18.58853388946228,Italian,11.986459658388757,0,32,170.06318100308934
59,16.55997923957989,3.304078786757003,Mexican,34.94076780696618,1,19,254.30459877366889
36,27.544288659581536,7.7974470588308815,Mexican,12.52425476462185,1,41,270.35743919753446
75,38.99306239496234,14.597206176969568,Japanese,22.98436674040646,1,11,351.0214661352706
14,33.731145932407145,17.64517112189695,American,36.91023944987696,0,72,223.4694811533048
38,36.01176743493816,13.418860094850158,Italian,23.49067584216905,0,22,204.0202547632418
46,29.17115714305149,5.163465083823384,Italian,17.183991257603836,1,71,282.7589763369217
47,34.62968087768971,13.492157058324324,American,21.254024874153664,0,95,291.6590379997292
92,23.160697512586488,5.9345528220818,Italian,28.303013290017272,1,13,316.40206596437946
17,28.8073037078666,14.368584596374705,American,29.015434214219297,0,90,133.4754750650493
74,39.77116262379823,19.08066255170081,Mexican,41.32000925388808,1,24,479.8152954015849
95,44.87331115892485,14.427869022125764,American,40.006129177260505,0,76,374.8505098745111
26,27.346213358255557,17.257610058248247,Italian,28.272712182245407,0,84,227.7664606488285
80,11.746466308294448,0.0420768635176682,American,43.82669396395086,1,30,241.99582927160876
98,16.466901765872105,14.351442494631888,Japanese,14.569485543655832,1,53,405.95162909794885
54,10.834445571661524,16.591751137305007,Mexican,20.21413400915606,1,4,186.5776651872881
13,36.1305207694932,0.8111747508936284,Mexican,43.11905854009006,1,12,-28.920890063079995
45,23.29258501420436,17.43195454576461,American,25.119761545046124,1,27,361.9730308562405
79,31.6991454287747,5.133884566200917,Italian,49.24726235175369,0,42,284.91337306005414
40,29.73107387135198,13.305842039561105,Japanese,28.650131261113412,1,88,399.6521996598448
28,13.261059582097069,16.007097580468134,Mexican,41.67742491855056,1,98,162.370576028175
70,26.130454444953276,13.253290261187107,Mexican,26.09228165529488,1,46,317.97998485420044
63,18.82244499689293,1.8456958414651448,Italian,26.99814076249721,0,70,216.59695759848844
48,26.73599154670611,11.926430377207367,Italian,25.31532589136734,1,37,249.8414054864724
83,18.143131213689703,10.991673134442872,Japanese,38.76302482043247,1,95,323.304236860348
99,43.61809625107734,18.00642536148543,American,31.90071536239978,1,66,492.3054636497557
28,16.967733463130145,8.084794592884183,Italian,47.75112445473477,0,61,116.90037068218416
48,48.43122205947908,6.4216219417410025,American,20.03561266136419,0,38,252.73545427718983
76,26.636294645877637,14.997015288729326,Japanese,14.022509283337774,1,36,289.0246845142603
54,43.84981168076197,8.253506521667934,American,25.73045940396861,0,85,185.98784071595392
22,35.150592728237804,12.92192350010126,Mexican,34.66850830587104,1,7,197.1620769614193
67,39.4140119466301,12.92900180249214,American,44.4319574766198,0,80,353.7264368433354
29,40.70895552267121,17.760781287202356,Japanese,23.847875467213107,1,51,193.3137430181332
81,30.19379527572071,11.973848046381947,Japanese,36.15147004497847,0,90,426.67880197918015
70,31.732020934531533,10.043072199239738,Japanese,24.00794724092876,1,32,461.9567431256439
48,30.559834712349,2.77742652793034,American,34.688783319778324,1,80,238.6512822430806
10,33.52233512360317,2.3147521335741077,Mexican,45.39231788122604,0,41,3.819308480642732
12,11.17577783026029,3.086431305661588,Italian,19.254305690376363,1,75,27.35221990254723
86,25.82060679396061,3.4369696265418903,Mexican,26.16966568428157,1,26,277.7392203295096
71,34.247548542446864,12.757541853272675,American,49.73060785718986,1,7,338.4156567452159
72,33.908942610234575,14.81962500549157,American,44.74228112997843,1,22,371.2592926865013
34,41.71824378422527,10.599830458528372,Italian,32.58559431584808,0,63,223.22750640925375
65,36.20037355328434,16.580354650909822,American,30.66510367417101,1,92,335.6903100622943
42,49.685332653626894,19.825264534672662,Japanese,21.38401529218724,0,19,279.3952723108561
47,21.3541811443458,16.40025258238712,Japanese,30.68837710774117,0,15,286.00694499941267
15,24.36604118664926,13.897647473519184,Japanese,43.92725993119789,0,16,156.63510393325117
67,25.35388607471185,10.649853988742931,Japanese,37.40698053111122,0,79,201.35182131767675
53,28.63251228080994,8.977061433494164,Japanese,21.601761127119463,1,18,373.80836873281584
54,43.43992255124838,1.687847610890847,American,18.05855684214132,1,7,178.141587954057
41,19.431683758368397,7.987374967893819,Italian,20.608341479873165,0,37,111.16524045535948
54,41.04000828141718,18.202692735642685,Italian,16.79036805571306,1,37,373.8231073281791
70,26.212407323429737,16.16045259813106,Japanese,13.825627840948638,0,52,345.3906769971794
56,34.074215346480344,4.3210273002337445,American,26.7654469776822,1,92,281.53206030455743
30,35.301621329052246,9.332155693944316,Mexican,14.531984175930708,1,99,51.26926144297468
89,24.913945487557378,16.33446405117089,Mexican,16.876502309084174,1,89,459.0826148143761
94,30.50460820823221,1.3476910957104504,American,31.892987373579444,0,30,363.0077801462844
84,26.52124698590788,7.747851713373186,Japanese,16.58397094798299,0,43,267.611594256392
45,12.76531144746478,17.036824737478952,Italian,12.555190697236114,1,59,208.7354245280991
28,27.48661555267306,8.077957283402474,American,22.695554001115408,0,75,186.85465484513836
29,13.895735702142089,1.5522928946288173,Mexican,18.8127639448787,0,16,73.34224580170562
66,26.20083196321286,10.85068737064503,Mexican,30.61220751977507,1,78,248.42436925140916
27,33.71673599327127,17.23484989836591,Mexican,14.094683383328372,0,72,83.60227642403875
56,33.176595973740035,11.805710859063192,Japanese,40.07083150731913,1,38,293.40755827520684
58,36.50485116033281,4.525582164284636,Mexican,46.24934077740554,1,41,215.80235624401973
23,13.81046031818505,7.684792402747627,American,39.737406958247774,1,47,131.82270910969277
24,36.08492982121752,9.002467223638643,American,31.31308149605577,0,11,144.7603507720229
40,22.485922267857884,11.585327076410536,Mexican,44.4267128715554,1,95,191.901281374618
10,25.961837845484443,15.18702051505226,American,37.7967351912603,1,88,178.12400694669526
63,44.31945015690823,1.977472352812708,Mexican,10.422044898007597,0,17,301.3408820695553
12,10.361216165182013,17.793040660351327,Mexican,25.763606110980124,0,78,45.963395322879
25,33.53650533362422,0.2461940603215118,Italian,44.038075976272005,0,95,227.6197437011944
96,33.948559204004304,7.401046693485105,Japanese,23.83435431901077,0,5,398.272591169677
